attribute-level,poster,artist,count,artist,artist,artist,artist,artist,artist,artist,artist,artist,artist,poster,poster,poster,poster,poster,poster
attribute,year,artist name,,single or shared line,stage,poster rank,artist stage rank,stage rank,headliner,logo,color,day/date reading,day/date leeds,poster color,split or shared poster,arrow motif,spike motif,# of stages,# of artists
,2009,Placebo,1,single,main,3,3,1,F,T,black,friday/28,saturday/29,yellow,split,F,T,5,171
,2009,Fall Out Boy,1,single,main,4,4,1,F,T,black,friday/28,saturday/29,yellow,split,F,T,5,171
,2009,Deftones,1,single,main,5,5,1,F,F,black,friday/28,saturday/29,yellow,split,F,T,5,171
,2009,Funeral for a Friend,1,single,main,6,6,1,F,F,black,friday/28,saturday/29,yellow,split,F,T,5,171
,2009,New Found Glory,1,single,main,7,7,1,F,F,black,friday/28,saturday/29,yellow,split,F,T,5,171
,2009,Alexisonfire,1,single,main,8,8,1,F,F,black,friday/28,saturday/29,yellow,split,F,T,5,171
,2009,Madina Lake,1,shared,main,9,9,1,F,F,black,friday/28,saturday/29,yellow,split,F,T,5,171
,2009,Sonic Boom Six,1,shared,main,9,9,1,F,F,black,friday/28,saturday/29,yellow,split,F,T,5,171
,2009,Faith No More,1,single,NME/BBC Radio 1 Stage,10,1,2,T,T,black,friday/28,saturday/29,yellow,split,F,T,5,171
,2009,Jamie T,1,shared,NME/BBC Radio 1 Stage,11,2,2,F,F,black,friday/28,saturday/29,yellow,split,F,T,5,171
,2009,Friendly Fires,1,shared,NME/BBC Radio 1 Stage,11,2,2,F,F,black,friday/28,saturday/29,yellow,split,F,T,5,171
,2009,Florence and the Machine,1,shared,NME/BBC Radio 1 Stage,12,3,2,F,F,black,friday/28,saturday/29,yellow,split,F,T,5,171
,2009,Jack Peñate,1,shared,NME/BBC Radio 1 Stage,12,3,2,F,F,black,friday/28,saturday/29,yellow,split,F,T,5,171
,2009,The Horrors,1,shared,NME/BBC Radio 1 Stage,13,4,2,F,F,black,friday/28,saturday/29,yellow,split,F,T,5,171
,2009,Little Boots,1,shared,NME/BBC Radio 1 Stage,13,4,2,F,F,black,friday/28,saturday/29,yellow,split,F,T,5,171
,2009,The Airborne Toxic Event,1,shared,NME/BBC Radio 1 Stage,14,5,2,F,F,black,friday/28,saturday/29,yellow,split,F,T,5,171
,2009,The Virgins,1,shared,NME/BBC Radio 1 Stage,14,5,2,F,F,black,friday/28,saturday/29,yellow,split,F,T,5,171
,2009,Manchester Orchestra,1,shared,NME/BBC Radio 1 Stage,15,6,2,F,F,black,friday/28,saturday/29,yellow,split,F,T,5,171
,2009,Dananananaykroyd,1,shared,NME/BBC Radio 1 Stage,15,6,2,F,F,black,friday/28,saturday/29,yellow,split,F,T,5,171
,2009,Billy Talent,1,shared,Lock Up Stage,16,1,3,T,T,black,friday/28,saturday/29,yellow,split,F,T,5,171
,2009,Anti-Flag,1,shared,Lock Up Stage,16,1,3,T,T,black,friday/28,saturday/29,yellow,split,F,T,5,171
,2009,Alexisonfire,1,shared,Lock Up Stage,17,2,3,F,F,black,friday/28,saturday/29,yellow,split,F,T,5,171
,2009,Bouncing Souls,1,shared,Lock Up Stage,17,2,3,F,F,black,friday/28,saturday/29,yellow,split,F,T,5,171
,2009,Leftover Crack,1,shared,Lock Up Stage,18,3,3,F,F,black,friday/28,saturday/29,yellow,split,F,T,5,171
,2009,The Aggrolites,1,shared,Lock Up Stage,18,3,3,F,F,black,friday/28,saturday/29,yellow,split,F,T,5,171
,2009,Streetlight Manifesto,1,shared,Lock Up Stage,19,4,3,F,F,black,friday/28,saturday/29,yellow,split,F,T,5,171
,2009,Fake Problems,1,shared,Lock Up Stage,19,4,3,F,F,black,friday/28,saturday/29,yellow,split,F,T,5,171
,2009,The Riverboat Gamblers,1,shared,Lock Up Stage,20,5,3,F,F,black,friday/28,saturday/29,yellow,split,F,T,5,171
,2009,The Flatliners,1,shared,Lock Up Stage,20,5,3,F,F,black,friday/28,saturday/29,yellow,split,F,T,5,171
,2009,The Ghost of a Thousand,1,shared,Lock Up Stage,21,6,3,F,F,black,friday/28,saturday/29,yellow,split,F,T,5,171
,2009,The Plight,1,shared,Lock Up Stage,21,7,3,F,F,black,friday/28,saturday/29,yellow,split,F,T,5,171
,2009,Marmaduke Duke,1,single,Festival Republic Stage,22,1,4,T,T,black,friday/28,saturday/29,yellow,split,F,T,5,171
,2009,Soulsavers with Mark Lanegan Band,1,single,Festival Republic Stage,23,2,4,F,F,black,friday/28,saturday/29,yellow,split,F,T,5,171
,2009,Black Lips,1,shared,Festival Republic Stage,24,3,4,F,F,black,friday/28,saturday/29,yellow,split,F,T,5,171
,2009,Bombay Bicycle Club,1,shared,Festival Republic Stage,24,3,4,F,F,black,friday/28,saturday/29,yellow,split,F,T,5,171
,2009,Arctic Monkeys,1,single,main,1,1,1,T,T,black,saturday/29,sunday/30,yellow,split,F,T,5,171
,2009,The Prodigy,1,single,main,2,2,1,F,T,black,saturday/29,sunday/30,yellow,split,F,T,5,171
,2009,Maxïmo Park,1,single,main,3,3,1,F,T,black,saturday/29,sunday/30,yellow,split,F,T,5,171
,2009,Ian Brown,1,single,main,4,4,1,F,T,black,saturday/29,sunday/30,yellow,split,F,T,5,171
,2009,Courteeners,1,single,main,5,5,1,F,F,black,saturday/29,sunday/30,yellow,split,F,T,5,171
,2009,Enter Shikari,1,single,main,6,6,1,F,F,black,saturday/29,sunday/30,yellow,split,F,T,5,171
,2009,Eagles of Death Metal,1,single,main,7,7,1,F,F,black,saturday/29,sunday/30,yellow,split,F,T,5,171
,2009,The Rakes,1,shared,main,8,8,1,F,F,black,saturday/29,sunday/30,yellow,split,F,T,5,171
,2009,Fightstar,1,shared,main,8,8,1,F,F,black,saturday/29,sunday/30,yellow,split,F,T,5,171
,2009,Mariachi El Bronx,1,single,main,9,9,1,F,F,black,saturday/29,sunday/30,yellow,split,F,T,5,171
,2009,Gossip,1,single,NME/BBC Radio 1 Stage,10,1,2,T,T,black,saturday/29,sunday/30,yellow,split,F,T,5,171
,2009,Glasvegas,1,single,NME/BBC Radio 1 Stage,11,2,2,F,F,black,saturday/29,sunday/30,yellow,split,F,T,5,171
,2009,White Lies,1,shared,NME/BBC Radio 1 Stage,12,3,2,F,F,black,saturday/29,sunday/30,yellow,split,F,T,5,171
,2009,The Maccabees,1,shared,NME/BBC Radio 1 Stage,12,3,2,F,F,black,saturday/29,sunday/30,yellow,split,F,T,5,171
,2009,You Me At Six,1,shared,NME/BBC Radio 1 Stage,13,4,2,F,F,black,saturday/29,sunday/30,yellow,split,F,T,5,171
,2009,Patrick Wolf,1,shared,NME/BBC Radio 1 Stage,13,4,2,F,F,black,saturday/29,sunday/30,yellow,split,F,T,5,171
,2009,Metric,1,shared,NME/BBC Radio 1 Stage,14,5,2,F,F,black,saturday/29,sunday/30,yellow,split,F,T,5,171
,2009,Spinnerette,1,shared,NME/BBC Radio 1 Stage,14,5,2,F,F,black,saturday/29,sunday/30,yellow,split,F,T,5,171
,2009,Delphic,1,shared,NME/BBC Radio 1 Stage,15,6,2,F,F,black,saturday/29,sunday/30,yellow,split,F,T,5,171
,2009,Dinosaur Pile-Up,1,shared,NME/BBC Radio 1 Stage,15,6,2,F,F,black,saturday/29,sunday/30,yellow,split,F,T,5,171
,2009,Rise Against,1,single,Lock Up Stage,16,1,3,T,T,black,saturday/29,sunday/30,yellow,split,F,T,5,171
,2009,Thursday,1,shared,Lock Up Stage,17,2,3,F,F,black,saturday/29,sunday/30,yellow,split,F,T,5,171
,2009,The Bronx,1,shared,Lock Up Stage,17,2,3,F,F,black,saturday/29,sunday/30,yellow,split,F,T,5,171
,2009,Mad Caddies,1,shared,Lock Up Stage,18,3,3,F,F,black,saturday/29,sunday/30,yellow,split,F,T,5,171
,2009,Rival Schools,1,shared,Lock Up Stage,18,3,3,F,F,black,saturday/29,sunday/30,yellow,split,F,T,5,171
,2009,Set Your Goals,1,shared,Lock Up Stage,19,4,3,F,F,black,saturday/29,sunday/30,yellow,split,F,T,5,171
,2009,Snuff,1,shared,Lock Up Stage,19,4,3,F,F,black,saturday/29,sunday/30,yellow,split,F,T,5,171
,2009,Municipal Waste,1,shared,Lock Up Stage,20,5,3,F,F,black,saturday/29,sunday/30,yellow,split,F,T,5,171
,2009,A Wilhelm Scream,1,shared,Lock Up Stage,20,5,3,F,F,black,saturday/29,sunday/30,yellow,split,F,T,5,171
,2009,Chuck Ragan,1,shared,Lock Up Stage,21,6,3,F,F,black,saturday/29,sunday/30,yellow,split,F,T,5,171
,2009,Polar Bear Club,1,shared,Lock Up Stage,21,6,3,F,F,black,saturday/29,sunday/30,yellow,split,F,T,5,171
,2009,The Computers,1,shared,Lock Up Stage,21,6,3,F,F,black,saturday/29,sunday/30,yellow,split,F,T,5,171
,2009,The Blackout,1,single,Festival Republic Stage,22,1,4,T,T,black,saturday/29,sunday/30,yellow,split,F,T,5,171
,2009,Bring Me The Horizon,1,single,Festival Republic Stage,23,2,4,F,F,black,saturday/29,sunday/30,yellow,split,F,T,5,171
,2009,Atreyu,1,shared,Festival Republic Stage,24,3,4,F,F,black,saturday/29,sunday/30,yellow,split,F,T,5,171
,2009,65DaysOfStatic,1,shared,Festival Republic Stage,24,3,4,F,F,black,saturday/29,sunday/30,yellow,split,F,T,5,171
,2009,Radiohead,1,single,main,1,1,1,T,T,black,sunday/30,friday/28,yellow,split,F,T,5,171
,2009,Bloc Party,1,single,main,2,2,1,F,T,black,sunday/30,friday/28,yellow,split,F,T,5,171
,2009,Yeah Yeah Yeahs,1,single,main,3,3,1,F,T,black,sunday/30,friday/28,yellow,split,F,T,5,171
,2009,Vampire Weekend,1,single,main,4,4,1,F,T,black,sunday/30,friday/28,yellow,split,F,T,5,171
,2009,Brand New,1,single,main,5,5,1,F,F,black,sunday/30,friday/28,yellow,split,F,T,5,171
,2009,The View,1,single,main,6,6,1,F,F,black,sunday/30,friday/28,yellow,split,F,T,5,171
,2009,The Living End,1,single,main,7,7,1,F,F,black,sunday/30,friday/28,yellow,split,F,T,5,171
,2009,Noah and the Whale,1,single,main,8,8,1,F,F,black,sunday/30,friday/28,yellow,split,F,T,5,171
,2009,Kids in Glass Houses,1,single,main,9,9,1,F,F,black,sunday/30,friday/28,yellow,split,F,T,5,171
,2009,Lostprophets,1,single,NME/BBC Radio 1 Stage,10,1,2,T,T,black,sunday/30,friday/28,yellow,split,F,T,5,171
,2009,AFI,1,shared,NME/BBC Radio 1 Stage,11,2,2,F,F,black,sunday/30,friday/28,yellow,split,F,T,5,171
,2009,Gallows,1,shared,NME/BBC Radio 1 Stage,11,2,2,F,F,black,sunday/30,friday/28,yellow,split,F,T,5,171
,2009,The Gaslight Anthem,1,single,NME/BBC Radio 1 Stage,12,3,2,F,F,black,sunday/30,friday/28,yellow,split,F,T,5,171
,2009,Crystal Castles,1,shared,NME/BBC Radio 1 Stage,13,4,2,F,F,black,sunday/30,friday/28,yellow,split,F,T,5,171
,2009,Passion Pit,1,shared,NME/BBC Radio 1 Stage,13,4,2,F,F,black,sunday/30,friday/28,yellow,split,F,T,5,171
,2009,Metronomy,1,shared,NME/BBC Radio 1 Stage,14,5,2,F,F,black,sunday/30,friday/28,yellow,split,F,T,5,171
,2009,Frank Turner,1,shared,NME/BBC Radio 1 Stage,14,5,2,F,F,black,sunday/30,friday/28,yellow,split,F,T,5,171
,2009,Lethal Bizzle,1,shared,NME/BBC Radio 1 Stage,14,5,2,F,F,black,sunday/30,friday/28,yellow,split,F,T,5,171
,2009,In Case of Fire,1,shared,NME/BBC Radio 1 Stage,15,6,2,F,F,black,sunday/30,friday/28,yellow,split,F,T,5,171
,2009,Broadway Calls,1,shared,NME/BBC Radio 1 Stage,15,6,2,F,F,black,sunday/30,friday/28,yellow,split,F,T,5,171
,2009,deadmau5,1,single,Dance Stage,16,1,3,T,T,black,sunday/30,friday/28,yellow,split,F,T,5,171
,2009,Vitalic,1,single,Dance Stage,17,2,3,F,T,black,sunday/30,friday/28,yellow,split,F,T,5,171
,2009,Mstrkrft,1,shared,Dance Stage,18,3,3,F,F,black,sunday/30,friday/28,yellow,split,F,T,5,171
,2009,Chase and Status Live,1,shared,Dance Stage,18,3,3,F,F,black,sunday/30,friday/28,yellow,split,F,T,5,171
,2009,The Crystal Method,1,shared,Dance Stage,19,4,3,F,F,black,sunday/30,friday/28,yellow,split,F,T,5,171
,2009,Lady Sovereign,1,shared,Dance Stage,19,4,3,F,F,black,sunday/30,friday/28,yellow,split,F,T,5,171
,2009,The Qemists,1,shared,Dance Stage,20,5,3,F,F,black,sunday/30,friday/28,yellow,split,F,T,5,171
,2009,Das Pop,1,shared,Dance Stage,20,5,3,F,F,black,sunday/30,friday/28,yellow,split,F,T,5,171
,2009,Chipmunk,1,shared,Dance Stage,20,5,3,F,F,black,sunday/30,friday/28,yellow,split,F,T,5,171
,2009,3Oh!3,1,shared,Dance Stage,20,5,3,F,F,black,sunday/30,friday/28,yellow,split,F,T,5,171
,2009,Master Shortie,1,shared,Dance Stage,21,6,3,F,F,black,sunday/30,friday/28,yellow,split,F,T,5,171
,2009,L'Amour La Morgue,1,shared,Dance Stage,21,6,3,F,F,black,sunday/30,friday/28,yellow,split,F,T,5,171
,2009,La Roux,1,single,Festival Republic Stage,22,1,4,T,T,black,sunday/30,friday/28,yellow,split,F,T,5,171
,2009,Lightspeed Champion,1,single,Festival Republic Stage,23,2,4,F,F,black,sunday/30,friday/28,yellow,split,F,T,5,171
,2009,The Rumble Strips,1,single,Festival Republic Stage,24,3,4,F,F,black,sunday/30,friday/28,yellow,split,F,T,5,171
,2009,A Place to Bury Strangers,1,shared,Festival Republic Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,split,F,T,5,171
,2009,Amazing Baby,1,shared,Festival Republic Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,split,F,T,5,171
,2009,Baddies,1,shared,Festival Republic Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,split,F,T,5,171
,2009,Bear Hands,1,shared,Festival Republic Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,split,F,T,5,171
,2009,The Big Pink,1,shared,Festival Republic Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,split,F,T,5,171
,2009,Broken Records,1,shared,Festival Republic Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,split,F,T,5,171
,2009,The Chapman Family,1,shared,Festival Republic Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,split,F,T,5,171
,2009,Detroit Social Club,1,shared,Festival Republic Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,split,F,T,5,171
,2009,Fight Like Apes,1,shared,Festival Republic Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,split,F,T,5,171
,2009,Go:Audio,1,shared,Festival Republic Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,split,F,T,5,171
,2009,Golden Silvers,1,shared,Festival Republic Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,split,F,T,5,171
,2009,Grammatics,1,shared,Festival Republic Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,split,F,T,5,171
,2009,Hockey,1,shared,Festival Republic Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,split,F,T,5,171
,2009,Hot Rats,1,shared,Festival Republic Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,split,F,T,5,171
,2009,Jack's Mannequin,1,shared,Festival Republic Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,split,F,T,5,171
,2009,The Joy Formidable,1,shared,Festival Republic Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,split,F,T,5,171
,2009,Juliano Belletti,1,shared,Festival Republic Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,split,F,T,5,171
,2009,Magistrates,1,shared,Festival Republic Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,split,F,T,5,171
,2009,Marina & the Diamonds,1,shared,Festival Republic Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,split,F,T,5,171
,2009,Middle Class Rut,1,shared,Festival Republic Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,split,F,T,5,171
,2009,Middleman,1,shared,Festival Republic Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,split,F,T,5,171
,2009,Pulled Apart by Horses,1,shared,Festival Republic Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,split,F,T,5,171
,2009,Single File,1,shared,Festival Republic Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,split,F,T,5,171
,2009,Skint and the Demoralised,1,shared,Festival Republic Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,split,F,T,5,171
,2009,Sweethead,1,shared,Festival Republic Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,split,F,T,5,171
,2009,The Temper Trap,1,shared,Festival Republic Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,split,F,T,5,171
,2009,Titus Andronicus,1,shared,Festival Republic Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,split,F,T,5,171
,2009,White Denim,1,shared,Festival Republic Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,split,F,T,5,171
,2009,The XX,1,shared,Festival Republic Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,split,F,T,5,171
,2009,A Plastic Rose,1,shared,BBC Music Introducing,-1,-1,5,F,F,black,unspecified,unspecified,yellow,split,F,T,5,171
,2009,Bear Drivers,1,shared,BBC Music Introducing,-1,-1,5,F,F,black,unspecified,unspecified,yellow,split,F,T,5,171
,2009,Boney Black,1,shared,BBC Music Introducing,-1,-1,5,F,F,black,unspecified,unspecified,yellow,split,F,T,5,171
,2009,British Intelligence,1,shared,BBC Music Introducing,-1,-1,5,F,F,black,unspecified,unspecified,yellow,split,F,T,5,171
,2009,Chickenhawk,1,shared,BBC Music Introducing,-1,-1,5,F,F,black,unspecified,unspecified,yellow,split,F,T,5,171
,2009,Come on Gang,1,shared,BBC Music Introducing,-1,-1,5,F,F,black,unspecified,unspecified,yellow,split,F,T,5,171
,2009,D'Nile,1,shared,BBC Music Introducing,-1,-1,5,F,F,black,unspecified,unspecified,yellow,split,F,T,5,171
,2009,Ellen and the Escapades,1,shared,BBC Music Introducing,-1,-1,5,F,F,black,unspecified,unspecified,yellow,split,F,T,5,171
,2009,Everything Everything,1,shared,BBC Music Introducing,-1,-1,5,F,F,black,unspecified,unspecified,yellow,split,F,T,5,171
,2009,Frontiers,1,shared,BBC Music Introducing,-1,-1,5,F,F,black,unspecified,unspecified,yellow,split,F,T,5,171
,2009,Goldheart Assembly,1,shared,BBC Music Introducing,-1,-1,5,F,F,black,unspecified,unspecified,yellow,split,F,T,5,171
,2009,Horse Guards Parade,1,shared,BBC Music Introducing,-1,-1,5,F,F,black,unspecified,unspecified,yellow,split,F,T,5,171
,2009,Kasms,1,shared,BBC Music Introducing,-1,-1,5,F,F,black,unspecified,unspecified,yellow,split,F,T,5,171
,2009,Kinch,1,shared,BBC Music Introducing,-1,-1,5,F,F,black,unspecified,unspecified,yellow,split,F,T,5,171
,2009,Kutosis,1,shared,BBC Music Introducing,-1,-1,5,F,F,black,unspecified,unspecified,yellow,split,F,T,5,171
,2009,The Living Daylights,1,shared,BBC Music Introducing,-1,-1,5,F,F,black,unspecified,unspecified,yellow,split,F,T,5,171
,2009,Lovvers,1,shared,BBC Music Introducing,-1,-1,5,F,F,black,unspecified,unspecified,yellow,split,F,T,5,171
,2009,Milk White White Teeth,1,shared,BBC Music Introducing,-1,-1,5,F,F,black,unspecified,unspecified,yellow,split,F,T,5,171
,2009,Minnaars,1,shared,BBC Music Introducing,-1,-1,5,F,F,black,unspecified,unspecified,yellow,split,F,T,5,171
,2009,The Heat,1,shared,BBC Music Introducing,-1,-1,5,F,F,black,unspecified,unspecified,yellow,split,F,T,5,171
,2009,Not Squares,1,shared,BBC Music Introducing,-1,-1,5,F,F,black,unspecified,unspecified,yellow,split,F,T,5,171
,2009,The Old Romantic Killer Band,1,shared,BBC Music Introducing,-1,-1,5,F,F,black,unspecified,unspecified,yellow,split,F,T,5,171
,2009,Our Fold,1,shared,BBC Music Introducing,-1,-1,5,F,F,black,unspecified,unspecified,yellow,split,F,T,5,171
,2009,Plugs,1,shared,BBC Music Introducing,-1,-1,5,F,F,black,unspecified,unspecified,yellow,split,F,T,5,171
,2009,Punch & the Apostles,1,shared,BBC Music Introducing,-1,-1,5,F,F,black,unspecified,unspecified,yellow,split,F,T,5,171
,2009,The Ruling Class,1,shared,BBC Music Introducing,-1,-1,5,F,F,black,unspecified,unspecified,yellow,split,F,T,5,171
,2009,Screaming Lights,1,shared,BBC Music Introducing,-1,-1,5,F,F,black,unspecified,unspecified,yellow,split,F,T,5,171
,2009,Sixty Watt Bayonets,1,shared,BBC Music Introducing,-1,-1,5,F,F,black,unspecified,unspecified,yellow,split,F,T,5,171
,2009,Soft Toy Emergency,1,shared,BBC Music Introducing,-1,-1,5,F,F,black,unspecified,unspecified,yellow,split,F,T,5,171
,2009,Suprise...Fire,1,shared,BBC Music Introducing,-1,-1,5,F,F,black,unspecified,unspecified,yellow,split,F,T,5,171
,2009,The Teeth,1,shared,BBC Music Introducing,-1,-1,5,F,F,black,unspecified,unspecified,yellow,split,F,T,5,171
,2009,To The Bones,1,shared,BBC Music Introducing,-1,-1,5,F,F,black,unspecified,unspecified,yellow,split,F,T,5,171
,2009,What Makes You Beautiful,1,shared,BBC Music Introducing,-1,-1,5,F,F,black,unspecified,unspecified,yellow,split,F,T,5,171
,2009,Wonderswan,1,shared,BBC Music Introducing,-1,-1,5,F,F,black,unspecified,unspecified,yellow,split,F,T,5,171
,2008,rage against the machine,1,single,main,1,1,1,T,T,black,friday/22,saturday/23,yellow,shared,F,T,5,170
,2008,Queens of the Stone Age,1,single,main,2,2,1,F,T,black,friday/22,saturday/23,yellow,shared,F,T,5,170
,2008,The Fratellis,1,single,main,3,3,1,F,F,black,friday/22,saturday/23,yellow,shared,F,T,5,170
,2008,The Enemy,1,single,main,4,4,1,F,F,black,friday/22,saturday/23,yellow,shared,F,T,5,170
,2008,Biffy Clyro,1,single,main,5,5,1,F,F,black,friday/22,saturday/23,yellow,shared,F,T,5,170
,2008,Serj Tankian,1,single,main,6,6,1,F,F,black,friday/22,saturday/23,yellow,shared,F,T,5,170
,2008,Dizzee Rascal,1,single,main,7,7,1,F,F,black,friday/22,saturday/23,yellow,shared,F,T,5,170
,2008,Taking Back Sunday,1,single,main,8,8,1,F,F,black,friday/22,saturday/23,yellow,shared,F,T,5,170
,2008,Get Cape. Wear Cape. Fly,1,single,main,9,9,1,F,F,black,friday/22,saturday/23,yellow,shared,F,T,5,170
,2008,Anti-Flag,1,single,main,10,10,1,F,F,black,friday/22,saturday/23,yellow,shared,F,T,5,170
,2008,Babyshambles,1,single,NME/BBC Radio 1 Stage,11,1,2,T,T,black,friday/22,saturday/23,yellow,shared,F,T,5,170
,2008,The Wombats,1,single,NME/BBC Radio 1 Stage,12,2,2,F,T,black,friday/22,saturday/23,yellow,shared,F,T,5,170
,2008,Vampire Weekend,1,single,NME/BBC Radio 1 Stage,13,3,2,F,F,black,friday/22,saturday/23,yellow,shared,F,T,5,170
,2008,MGMT,1,shared,NME/BBC Radio 1 Stage,14,4,2,F,F,black,friday/22,saturday/23,yellow,shared,F,T,5,170
,2008,Jack Peñate,1,shared,NME/BBC Radio 1 Stage,14,4,2,F,F,black,friday/22,saturday/23,yellow,shared,F,T,5,170
,2008,One Night Only,1,shared,NME/BBC Radio 1 Stage,15,5,2,F,F,black,friday/22,saturday/23,yellow,shared,F,T,5,170
,2008,The Duke Spirit,1,shared,NME/BBC Radio 1 Stage,15,5,2,F,F,black,friday/22,saturday/23,yellow,shared,F,T,5,170
,2008,Be Your Own Pet,1,shared,NME/BBC Radio 1 Stage,16,6,2,F,F,black,friday/22,saturday/23,yellow,shared,F,T,5,170
,2008,Blood Red Shoes,1,shared,NME/BBC Radio 1 Stage,16,6,2,F,F,black,friday/22,saturday/23,yellow,shared,F,T,5,170
,2008,Pete and the Pirates,1,shared,NME/BBC Radio 1 Stage,17,7,2,F,F,black,friday/22,saturday/23,yellow,shared,F,T,5,170
,2008,Future of the Left,1,shared,NME/BBC Radio 1 Stage,17,7,2,F,F,black,friday/22,saturday/23,yellow,shared,F,T,5,170
,2008,Less Than Jake,1,single,Lock Up Stage,18,1,3,T,F,black,friday/22,saturday/23,yellow,shared,F,T,5,170
,2008,Pennywise,1,single,Lock Up Stage,19,2,3,F,F,black,friday/22,saturday/23,yellow,shared,F,T,5,170
,2008,Anti-Flag,1,shared,Lock Up Stage,20,3,3,F,F,black,friday/22,saturday/23,yellow,shared,F,T,5,170
,2008,Goldfinger,1,shared,Lock Up Stage,20,3,3,F,F,black,friday/22,saturday/23,yellow,shared,F,T,5,170
,2008,Tiger Army,1,shared,Lock Up Stage,21,4,3,F,F,black,friday/22,saturday/23,yellow,shared,F,T,5,170
,2008,The Unseen,1,shared,Lock Up Stage,21,4,3,F,F,black,friday/22,saturday/23,yellow,shared,F,T,5,170
,2008,H20,1,shared,Lock Up Stage,21,4,3,F,F,black,friday/22,saturday/23,yellow,shared,F,T,5,170
,2008,Frank Turner,1,shared,Lock Up Stage,22,5,3,F,F,black,friday/22,saturday/23,yellow,shared,F,T,5,170
,2008,The Briggs,1,shared,Lock Up Stage,22,5,3,F,F,black,friday/22,saturday/23,yellow,shared,F,T,5,170
,2008,The Loved Ones,1,shared,Lock Up Stage,23,6,3,F,F,black,friday/22,saturday/23,yellow,shared,F,T,5,170
,2008,Blackhole,1,shared,Lock Up Stage,23,6,3,F,F,black,friday/22,saturday/23,yellow,shared,F,T,5,170
,2008,Hexes,1,shared,Lock Up Stage,23,6,3,F,F,black,friday/22,saturday/23,yellow,shared,F,T,5,170
,2008,Dan Le Sac Vs Scroobius Pip,1,single,Festival Republic Stage,24,1,4,T,F,black,friday/22,saturday/23,yellow,shared,F,T,5,170
,2008,"Does It Offend You, Yeah?",1,shared,Festival Republic Stage,25,2,4,F,F,black,friday/22,saturday/23,yellow,shared,F,T,5,170
,2008,Late of the Pier,1,shared,Festival Republic Stage,25,2,4,F,F,black,friday/22,saturday/23,yellow,shared,F,T,5,170
,2008,Black Acid,1,shared,Festival Republic Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,F,T,5,170
,2008,Black Kids,1,shared,Festival Republic Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,F,T,5,170
,2008,Black Tide,1,shared,Festival Republic Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,F,T,5,170
,2008,Cage The Elephant,1,shared,Festival Republic Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,F,T,5,170
,2008,Collapsing Cities,1,shared,Festival Republic Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,F,T,5,170
,2008,Emmy The Great,1,shared,Festival Republic Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,F,T,5,170
,2008,Esser,1,shared,Festival Republic Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,F,T,5,170
,2008,Fight Like Apes,1,shared,Festival Republic Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,F,T,5,170
,2008,Fighting With Wire,1,shared,Festival Republic Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,F,T,5,170
,2008,Florence and the Machine,1,shared,Festival Republic Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,F,T,5,170
,2008,Fran Rogers,1,shared,Festival Republic Stage,-1,-1,4,F,F,black,unspecified,unspecified,yellow,shared,F,T,5,170
